tweet_id,created_at,text,location,retweet,favorite
1339268212349751296,2020-12-16 17:56:38,LOIs are being received and budget approved. This year was a rollercoaster but our team at #adventartistdigitalstudios have kept their heads in the game and things are looking up! Shooting this summer! #housematesthemovie #summer2021 #newmovie #production #blessed,"Los Angeles, CA",0,0
1339266627112562689,2020-12-16 17:50:20,So are ppl going to forget that this year was a flop? Or nah?,"Winnipeg, Manitoba, Canada",0,1
1339264560994398226,2020-12-16 17:42:08,This year was a LOT. I feel like so much happened and nothing happened.,East Side✈️ BX,14,15
1339263778551115788,2020-12-16 17:39:01,this year was a movie lowkey lol SO MUCH shit happened,in the trap,0,0
1339259801780563970,2020-12-16 17:23:13,This year was a wild one. But I enjoyed it with my family ❤️,,0,0
1339257762912538628,2020-12-16 17:15:07,This year was a hard one for many. Please check on your friends and loved ones. You never know where their head is. They could be smiling one moment and commit suicide the next day. 🙏🏽,"Mississippi, USA",0,1
1339256222868930560,2020-12-16 17:09:00,This year was a trip. Hella ups and downs.,Seattle,0,3
1339255712720039936,2020-12-16 17:06:58,This year was a trying year for me but the last few months I got my shit together,"Texas, USA",0,0
1339252735087022080,2020-12-16 16:55:08,"This year was a year of self reflection for many things.. I’ve always wanted to be thinner, more petite, more dainty, more “feminine”. I’ve always wanted to be more cute and small and effortless...all while hearing those around me saying I should love my curves, and I’m lucky 1/4","Los Angeles, CA",2,185
1339247127009046529,2020-12-16 16:32:51,this year was a lot I deserve the break,Heaven,0,0
1339246716315439109,2020-12-16 16:31:13,"This year was a breakthrough for me to see what I was capable of , how strong of I was as a women .To have my little family I had to be . I had to become a wife and soon to be mom . God pushed me to my limit. I had to be a prayer warrior whenever my husband was down . ♥️",Somewhere ,0,0
1339246055901245443,2020-12-16 16:28:36,i really hope next year is better. this year was a whole battle,nola ,84,140
1339244801649242118,2020-12-16 16:23:37,"Every year I think about cutting my hair, this year was a success. We go again next year. Maybe we'll Dye it too idk idk",,0,1
1339244410752667656,2020-12-16 16:22:04,this year was a definite eye opener,"Georgia, USA",0,0
1339238898795503616,2020-12-16 16:00:09,"Feel like this year was a big eye opener for me, going into 2021 smarter off rip","Florida, USA",1,1
1339232700549492738,2020-12-16 15:35:32,"9 days until Christmas and I have done ZERO shopping.

This year was a wash in every other way, can't we just skip it and try again in 2021?",USA,0,6
1339232512002940928,2020-12-16 15:34:47,This year was a good year for me still,Marcelos hair,1,10
1339231228684361729,2020-12-16 15:29:41,I’m so thankful bc although it seems this year was a complete wreck! I’m still so blessed god kept me sane and healthy 🥰❤️,,1,1
1339228281539846147,2020-12-16 15:17:58,This year was a reality check things happened ppl showed the real them and I’m not dealing with it anymore,♡†♡†,0,0
1339228092716421123,2020-12-16 15:17:13,This year was a drunkards year😵,,1,9
1339225872604168194,2020-12-16 15:08:24,not gonna lie this year was a battle,,3,1
1339224116163915778,2020-12-16 15:01:25,"safe to say i’m done christmas shopping..

this year was a year of trial and tribulations 

and im ending it with a blessing.

i am able to be a blessing to not 1, but 2 random families along with those in my family who have been blessed. 

thank you  jesus 🙏🏽","Houston, TX",0,4
1339220180971479040,2020-12-16 14:45:47,This year was a drive thru lol ...,,0,0
1339218221321293824,2020-12-16 14:38:00,"One of the things I'm super glad to have started this year was a collaboration with my friend, former co-worker, and all-around fantastic human @tackjhompson 

We co-host @wordwrapshow and have so far released 4 episodes! We'd love your feedback if you listen ✨","Lincoln, NE",0,11
1339216647140368390,2020-12-16 14:31:44,"Can't wait to finish off this contract so I can get a new phone. My phone getting fucked this year was a sore, sore thing 💔","Sekhukhuneland, South Africa",0,1
1339215888403357706,2020-12-16 14:28:43,"this year was a shit show to say the least but i’m beyond grateful to be finishing it surrounded by my family, my love and my best friends. if you have good people in your life you have everything","Dublin, Ireland",1,24
1339214898539024384,2020-12-16 14:24:47,"this year was a roller coaster ride, I hope dili na ing ani nextyear.",,0,0
1339212635884154883,2020-12-16 14:15:48,this year was a blessing tbh.,,0,0
1339208743737815043,2020-12-16 14:00:20,"I even got to sponsor two additional kids. This year was a great one, why not?",Dallas Tx,0,0
1339207082977996807,2020-12-16 13:53:44,"Well this year was a kick in the face, wasn't it? Cheering myself up/annoying everyone else (often good crossover to be had there) with a roundup of the articles I'm most happy to have written in 2020. To my fellow freelancers and journos in general, well done to us.",Peterborough,0,6
1339206576297664516,2020-12-16 13:51:43,This year was a shit show so of course we gotta end the year with it being a shit show 🤷🏼‍♀️,"Orlando, FL",0,0
1339205190084251648,2020-12-16 13:46:13,This year was a horrible year I had to teach myself to say if you don’t need it don’t buy it every time I’m at the store and I grab something I like do you know how ugly that feels 😂😅😭,• Culiacan •,1,2
1339198581908131840,2020-12-16 13:19:57,"This year was a tough one , but I never folded ...",,0,1
1339189397435129857,2020-12-16 12:43:27,2020 spared not ONE  soul! This year was a year that made MOST of us sit and think.,Louisiana ,1,1
1339188983486697473,2020-12-16 12:41:49,"This year was a year full of true love, finding it, rekindling it and re-learning it

♥️♥️♥️

#BossGirl 
#womenwhohustle 
#entrepreneursofinstagram",,0,1
1339186545044152320,2020-12-16 12:32:07,this year was a whole rollercoaster but its ok,✧ he/they/doll • intp • minor ,0,0
1339177462341775361,2020-12-16 11:56:02,"This year was a lot. I went to South Carolina, I learned how to braid my own hair, I traveled alone, i’ve stayed in the gym, i’ve gotten more flexible, I was further develops my language skills, written several songs, I crashed my car, I performed at a party. I’m really out here.",atl adjacent,0,13
1339174184585457665,2020-12-16 11:43:00,every L this year was a W in disguise,London,20,75
1339172680218632193,2020-12-16 11:37:02,This year was a blessing and lesson for sure ‼️,"Pittsburgh, PA",1,3
1339172167435620359,2020-12-16 11:34:59,this year was a shit show,"Galveston, TX",0,0
1339157148794679298,2020-12-16 10:35:19,"i can’t wait to have therapy sessions while we’re all high again, this year was a lot we need it",vncvr,0,0
1339151334717739009,2020-12-16 10:12:13,"This year was Tech2020 not TechTober also not TechTember, this year was a great year for the tech world, new cameras new phones new pc parts, new games and even a new console gen release .
BUT COR0NA GOT US ALL!!!",,0,0
1339145388457160705,2020-12-16 09:48:35,Every song Megan dropped this year was a hit.,"Chicago, IL",0,1
1339142650721685506,2020-12-16 09:37:42,"The end of this year was a mf roller coaster/trainwreck, yet im still the same handsome King chillin on my almighty golden pedestal. Unmoved🏆.","Crown Blvd, Denver",0,0
1339140865449746434,2020-12-16 09:30:37,Funniest thing to have happened this year was a recent dream in which I called my partner a 'peasent' in jest and she immediately shot me,,13,594
1339135638814113792,2020-12-16 09:09:50,"this year was a whole mess , like fr",s/h,0,0
1339112645941669893,2020-12-16 07:38:28,"This year was a fucking rollercoaster, there was so much death in my family at the beginning. I knew it was gonna be shit tbh.",,0,1
1339109343023816704,2020-12-16 07:25:21,"This year was a first, seeing persons I know on personal basis die, it’s really dumbfounding, Knowing that no matter how many sorries you mouth to the bereaved family, the dead will remain dead.

I pray we all truly live, each day and hope to God that it won’t be our last.",Rarity that is my mind,1,6
1339103207893606400,2020-12-16 07:00:58,"ano pa bang magpapasaya sakin ngayong pasko? we have to revise our paper, i don't like my appearance, i got heartbroken again, and everything that happened this year was a mistake.",,0,0
1339098146450784257,2020-12-16 06:40:52,"I'll be honest, I had such a Marvel burnout that I wasn't excited for Infinity War and it steadily deteriorated since then. This year was a blessing in just letting me breath - I'm sure I'll be pumped and ready for the upcoming projects next year",The Grid,0,7
1339084632768253954,2020-12-16 05:47:10,"This year was a eye opener forreal and even though there was a pandemic and social distance less exciting things to do I think it was the year I was involved in the most random , emotional experiences which is just backwards but I'm grateful for the moments bad or good",Boston Ma   ,0,0
1339078887599292416,2020-12-16 05:24:20,This year was a fucking blur..,Bay Area California,2,6
1339077827304464390,2020-12-16 05:20:07,We shoulda known this year was a wash as soon as @kobebryant passed. 😔,"Aurora, Illinois",0,0
1339076726769512448,2020-12-16 05:15:45,Whelp this year was a fucking wash. 27 New Game+ here I come,"Framingham, MA",0,0
1339076495579484160,2020-12-16 05:14:50,All I wanted this year was a family photoshoot and yeah that’s not happening 🙃,"HOUSTON,TX ",0,1
1339076290637393921,2020-12-16 05:14:01,Bro I think it’s safe to say this year was a SHIT SHOW on a positive all my family friends loved ones are all safe so I’m grateful #thankyoujesus,"London, England",0,0
1339070855922540544,2020-12-16 04:52:25,Everything that happened this year was a move by the communists to rig the 2020 election for Beijing Biden.,,0,0
1339070448030531585,2020-12-16 04:50:48,Overall this year was a bad year but it taught me a lot about myself and others.,,1,8
1339067330454679553,2020-12-16 04:38:24,The last half of this year was a struggle. I need another vacation lol,"Las Vegas, NV",0,1
1339062833691193347,2020-12-16 04:20:32,"one of my favorite books this year was A Better Angel by Chris Adrian, and I'd very much like another story collection by him",Your heart,0,3
1339061263888830464,2020-12-16 04:14:18,"Reminder that this year was a train wreck so it’s okay if your only accomplishment was simply surviving! I’m with you! Don’t let other people’s achievements make you feel bad. You made it this far, and that’s a HUGE deal. I’m so proud of you 💗",The room where it happens,0,3
1339061192434835456,2020-12-16 04:14:01,The only time I've had satisfying sex this year was a threesome w lesbians so I think that really says something,,0,3
1339060022714707968,2020-12-16 04:09:22,this year was a huge rollercoaster for my mental health.,nm,9,35
1339057838371577856,2020-12-16 04:00:41,This year was a wild ride but hopefully next year I’m planning on making some big moves! I can’t get too comfortable,South Carolina,0,1
1339055448264208384,2020-12-16 03:51:11,This year was a great year 💯 next year gonna be even greater 😉,"Philadelphia, PA",0,0
1339051537537097730,2020-12-16 03:35:39,"All the pics I took this year, I had like a break down before taking all of them. Lmao this year was a mess man",,0,0
1339051013903409152,2020-12-16 03:33:34,"this semester sucked ass &amp; this year was a occasionally a bitch, but ya girl graduates on saturday","Miami, FL",0,4
1339046558776627201,2020-12-16 03:15:52,2020 has taught me so many things about myself. Everything that I went through this year was a test. It doesn’t matter how bad it gets always remain humble and solid. 2021 is gonna be my comeback year and I mean that respectfully.,"Little Rock, AR",0,1
1339043463799574530,2020-12-16 03:03:34,"#secretsanta2020 This year was a lot of fun. I'm super, super stoked with my gift (to my santa, I know how much these cost!) and my santee seems happy with my attempt. Joyeux Nöel tout le monde!",,0,2
1339042215616802816,2020-12-16 02:58:37,i hope 2021 coming hard CAUSE NIGGGGGGGGGGA 😭 this year was a buss.,,4,0
1339038186425753601,2020-12-16 02:42:36,This year was a damn nightmare. I don’t want to relive this year again. Went through so much and endured so much pain. Father God I pray you put your healing hand on those who lost their lives this past year. 🙏🏾,South Florida,0,0
1339033794699907072,2020-12-16 02:25:09,"Kim Ki-duk, who died this year, was a Korean director of international renown.",,0,0
1339031586281549825,2020-12-16 02:16:22,This year was ... a bit much 🤦🏽‍♀️,,0,1
1339023403085410306,2020-12-16 01:43:51,Despite all the bad shit that been happening in Chicago this year was a level up 💯,,0,0
1339022427230261248,2020-12-16 01:39:59,Jayson Tatum deciding not to be 19 years old anymore this year was a mistake.,Yellowknife,0,8
1339018128353845249,2020-12-16 01:22:54,this year was a real eye opener,unavailable,1,2
1339012173151006726,2020-12-16 00:59:14,"Online Christmas shopping this year was a problem. Now that I’m done buying everyone’s gifts, I got this urge to wanna purchase anything that pop up 🥴",,0,1
1339011116073041921,2020-12-16 00:55:02,"This year was a rough one for many of us especially, losing family , losing friends , I saw myself in gods hands many times and now I’m here facing another unplanned situation yet again , I’m just praying so much today idk why I feel so emotional I think it’s all hitting me now🥺",,0,0
1339007098944892929,2020-12-16 00:39:04,"so, now I have 3 bias in GIDLE: SOYEON, MIYEON AND YUQI. Girl, 

YUQI this year was a surprise",Neverland with MISScorea.,1,4
1339006642919235587,2020-12-16 00:37:15,This year was a mf 😩 I can’t even explain 😩,"Iowa, USA",0,0
1339000629021331462,2020-12-16 00:13:22,This year was a lot.,"Mississauga, Ontario",0,2
1339000373718245385,2020-12-16 00:12:21,This Year was a lesson.,AMS - NYC - SDQ,0,0
1338998049985736709,2020-12-16 00:03:07,"This year  was a challenge patience wise . You think you’re built for it all until you have to be humble enough to chill when factually ,a lot of shit is wrong  .",In my head often .windyCity,3,1
1338995587597955072,2020-12-15 23:53:20,this year was a lot. spent the entire year heartbroken. i’m finally at peace tho. &amp; i love it here.,"Cleveland, OH",0,0
1338992885920899080,2020-12-15 23:42:35,Is it a sign of YouTube's downfall that every viral video this year was a TikTok?,"Vancouver, British Columbia",1,6
1338987571561553921,2020-12-15 23:21:28,"No music festivals this year was a bummer, but my brain could use a break, but you know what really sucked? No Monero Konferenco. Had a killer time in Denver last year. Guess ill save those $XMR for next year.",,0,1
1338984705446842370,2020-12-15 23:10:05,This year was a huge lesson and the recent shit taught me to go even harder I’m not looking back,tokyo japan,1,1
1338978026940375040,2020-12-15 22:43:33,"Last year was the worst year of my life, and this year was a LOT of healing, so I’m very hopeful that next year will be full of blessings 💕",,0,6
1338975732861706240,2020-12-15 22:34:26,This year was a lot.,,0,0
1338971222642749452,2020-12-15 22:16:31,Everything for me this year was a constant shit show. So much loss and internal lows back to back. No violins just reality. Creating really saved me this year.,"Philadelphia, PA",0,0
1338970574471766023,2020-12-15 22:13:56,The funniest thing I seen this year was a MF call god sky daddy 😂😂😂😭😭😭,Pluto/Mars,0,0
1338968121575677953,2020-12-15 22:04:11,Worst thing I bought this year was a 2020 planner,"Chicago, IL",0,8
1338967991745122305,2020-12-15 22:03:40,This year was a shit show and yet I still feel very optimistic about life.,"Dallas, TX",2,4
1338967951865769989,2020-12-15 22:03:31,"As a huge fan of both Taylor &amp; classical music, hearing Nate and Charlie (from the fabulous podcast @SwitchedOnPop) talk about “evermore” and “folklore” this year was a treat! Loved the two episodes - their incredible insights are always interesting to listen to! 🥰🎶❤️",she.her,0,1
1338966746108108800,2020-12-15 21:58:43,"December 2019-December 2020: a 'lost' year, as it is argued, or not? As I see it, this year was a year of death and life coexisting dramatically. People getting ill and dying in a few weeks, or more; babies born infected, but others not; research reaching its limits...","Caversham, England",1,2
1338964931950112772,2020-12-15 21:51:31,"this year was a struggle in literally all aspects of my life, very proud of myself &amp; the shit i overcame 👏🏽",🌗,0,0
1338963343466491905,2020-12-15 21:45:12,This year was a waste of fucking time for me,,0,0
1338962656192040960,2020-12-15 21:42:28,This year was a blessing honestly....i woke the fuck up,long Island New york,0,0
1338962140028428288,2020-12-15 21:40:25,Keeping my job this year was a blessing. The mental toll of performing at the same level or above it was not.,Trader Joe’s,0,0
1338959880929988608,2020-12-15 21:31:26,"This year was a death sentence

Some of us chose to be reborn instead

#SuccessHack",,0,0
1338959502717186049,2020-12-15 21:29:56,This year was a road block for me,,0,1
1338958671234011136,2020-12-15 21:26:38,This year was a year of closure and self-healing mentally.,Central Coast ☀️,0,2
1338958401834004483,2020-12-15 21:25:34,"The Creators Club podcast saw growth like never before in 2020. This year we learned and told stories about how creative ppl can be. From streamers on twitch and mixer, to YouTubers, tiktokers and Onlyfans creators. This year was a year of learning through conversation","North Dakota, USA",0,6
1338947349889081350,2020-12-15 20:41:39,MUTALS OR FRIENDS! REPLY WHAT U WANT FOR CHRISTMAS! THIS YEAR WAS A TOTAL FAIL BUT I HOPE TO HAVE MERRY CHRISTMAS~,,0,1
1338947316242268160,2020-12-15 20:41:31,"This year was a Big Test , Next year Its Nun But Blessings 🙏🏻",,0,0
1338940445846597633,2020-12-15 20:14:13,"Sorry fellas no art summary this year, this year was a mess &amp; my heart is rotting and I no longer feel alive",In my bed,0,0
1338939079803752449,2020-12-15 20:08:47,If this year was a kit it would be that Wba one 🤢,,0,0
1338930162033946627,2020-12-15 19:33:21,"This year could’ve been so much worse for me, so I’m grateful that it wasn’t but fuck me, this year was a fucking terrible year for me, personally.",🇸🇴🇦🇪🇨🇦,0,0
1338924992440971264,2020-12-15 19:12:48,this year was a shit show,est htx🚀,0,0
1338922464366227456,2020-12-15 19:02:46,"This year was a mess, but the music we’ve gotten in 2020 is definitely memorable.",tennessee,0,1
1338921324861939714,2020-12-15 18:58:14,i got new goals and new shit i need/want. this year was a drag and a eye opener. i needed every situation i was put in. i learned so muchhhhh about myself and people.,,0,0
1338920909546119168,2020-12-15 18:56:35,This year was a year of truth... thank you God for blessing me to see the signs ✨,,0,0
1338910844676153346,2020-12-15 18:16:35,"This year was a wild one, cut ties w some friends/family, moved out (briefly), and lost my gma to covid. It’s been hard but I remained positive thru it all. Life isn’t meant to be easy, it’s meant to be lived. If u want the rainbow u gotta put up w the rain",,0,1
1338910729244700673,2020-12-15 18:16:08,This year was a fucking eye opener,816 / 402,1,2
1338907817907015682,2020-12-15 18:04:34,"This year was a write off, literally. Waiting till the new year to pattern everything I need to",somewhere on the mway idk,3,18
1338906826910404610,2020-12-15 18:00:37,Best thing happen to me this year was a better Job &amp; my son,GBE,0,1
1338904210675417088,2020-12-15 17:50:14,The best thing I made this year was a finsta for my best friend’s dating profiles,LOS ANGELES,0,5
1338901722803081219,2020-12-15 17:40:20,"To be honest, entrepreneurship was something that I'd desired for myself when I I launch a fund in a period where I would be ready to invest in women owned and led businesses, this year was a huge wave that turned my career the right kind of upside down.","Cape Town, South Africa",0,3
1338898615973130243,2020-12-15 17:28:00,"This year was a death sentence

Some of us chose to be reborn instead",Check out the blog,1,29
1338897344000102408,2020-12-15 17:22:56,"All songs sang by @IamMayorKun this year was a hit, back to back🤧🤧🙃🙃","Ibadan, Nigeria",0,2
1338896819418492930,2020-12-15 17:20:51,This year....was a Fuxking year yo 😅😅,716📍,1,0
1338894132522135555,2020-12-15 17:10:11,"15 Black Women Who, Quite Frankly, Did the Damn Thing in 2020 - 
This year was a turbulent eon for practically everyone, but especially Black women. Between the devastating killing of Breonna Taylor and the alarming acts of violence against Black trans women, it felt as though...",United,0,0
1338893400385478658,2020-12-15 17:07:16,You still have time to discover that one of your favorite songs released this year was a song called Limitless sung by a group of five strawberry cheesecake bite size poppers (us),"Michigan, USA",14,76
1338893167995858945,2020-12-15 17:06:21,Here I was thinking this year was a waste.... And then come a new album by @taylorswift13 ....truly a year changed for good....,,0,2
1338892966904147972,2020-12-15 17:05:33,this year was a rollercoaster but outta everything that has happened i managed to make some good of it all.,Haiti,0,0
1338892855696351232,2020-12-15 17:05:06,"This year was a let down but I have the best plans for 2021, let’s hope we can all finally start living again 🤞🏼💖","Leicester, England",0,1
1338886564080922624,2020-12-15 16:40:06,John legend’s album this year was a little ass init,,0,0
1338885551752146944,2020-12-15 16:36:05,I actually want to celebrate New Years this time because this year was a fucking mess.,"Irving, TX",0,0
1338884045132845056,2020-12-15 16:30:06,This year was a no Christmas shopping for anyone 😅😅,,0,0
1338879756549414912,2020-12-15 16:13:03,"my favorite Christmas present this year was a text from my mom to my family telling them she couldn’t be in the same room as me 💛
my least favorite was the next text that said to avoid me at all costs they and their friends are taking my TWELVE year old sister to DISNEY during",Mariners Apartment Complex,0,16
1338878605162651650,2020-12-15 16:08:29,I completely forgot this year was a leap year.,"Tampa, FL",0,1
1338875337330089985,2020-12-15 15:55:30,You think this year was a shit show... 😢😔 NEXT Year 😭😭😭 ngicela sithandaze and fast its a spiritual warfare.,,0,0
1338875171873169410,2020-12-15 15:54:50,"The GOP newly elected five Hispanics, two African Americans, a Native American, and an Iranian American, which included 14 new women to Congress all in one year. This year was a historic and major step for our party, but our work must continue to make more progress.","Brooklyn, NY",0,3
1338866685462204418,2020-12-15 15:21:07,This year was a bad year and my acne can second that.,,0,1
1338863697423290369,2020-12-15 15:09:15,"""Friends"" I've lost this year was a blessing. Cuz yall made space for the real ones 🙏🏾","Queens, NY",10,49
1338863186351570946,2020-12-15 15:07:13,If y’all listen to the words y’all would know it’s real pain in that song this year was a crazy one no lie,United States,0,0
1338862851503443973,2020-12-15 15:05:53,"It feels like years ago, but Texas first play from scrimmage this year was a 78TD pass....I have aged so much in the last 4 months",,1,45
1338861909525757957,2020-12-15 15:02:08,This year was a blur,,2,2
1338861906153488387,2020-12-15 15:02:07,let's pretend this year was a bad dream.,swamp,0,1
1338859445409857536,2020-12-15 14:52:21,"Who knew all I needed to get through the rest of this year, was a homemade matcha latte &amp; RHOP? Never woulda thot.",NYC/London,0,1
1338854173333479424,2020-12-15 14:31:24,"Dear #RwOT if you happen to see the witch who did this to Tweny Tweny that this year was a dead year and it will never be counted either on work experience or additional for the bright future.

#HappyLossYear2020",Rwanda,1,1
1338852145215389697,2020-12-15 14:23:20,So apparently my @Ocado most loved product this year was a cauliflower!,Bournemouth,0,1
1338849270720581639,2020-12-15 14:11:55,I really took an unofficial leave of absence from school. This year was a lot. And now that a lot of things are over. I don't have to work through my grief anymore.,"Alabama, USA",0,0
1338848719681228803,2020-12-15 14:09:44,"This year was a fucking eye opener, I can’t wait for this shit to be over 😩",,0,0
1338846909549699073,2020-12-15 14:02:32,This year was a year of awakening!,At ya daddies house ,0,1
1338846881888292864,2020-12-15 14:02:25,This year was a lot. A wonder how I didn’t break tbh.,Yard,0,0
1338841763776143362,2020-12-15 13:42:05,"Malapit na macomplete yung pang regalo ko sa fam and friends ko but tbh. I don't feel any Christmas vibes to this year anymore. 

I just wish that some good news will come this 2021.

This year was a total disaster.",Taguig City,0,4
1338837373094912001,2020-12-15 13:24:38,Please remember that getting through this year was a big accomplishment in itself! You have done enough!,Liverpool,1,9
1338834793010778112,2020-12-15 13:14:23,"Such an awful year but I learnt so much about Life and I'm surprised as to how I'm still alive by  Dec 15 2020 WTF 😳

This year was a Madness 🤣🤣😋",,0,5
1338830733607981056,2020-12-15 12:58:15,Last year was the worst birthday ever but this year was a good second place &amp; I had the flu on my golden birthday so that says a lot 🤣,,0,0
1338827499627827201,2020-12-15 12:45:24,"I’m not too upset because 1) this year was a year of question marks about the QB, and in the most important part of the season, he’s answering them, and 2) winning the division was wishful thinking.","Youngstown, Ohio",0,6
1338816518302232576,2020-12-15 12:01:46,a debut this year was a mediocre trash but ok,,0,1
1338809529312669697,2020-12-15 11:34:00,I smoked a lot this year. Damn this year was a difficult one.,Rihanna’s butthole,0,1
1338791158143725573,2020-12-15 10:21:00,"This year my first promo came from Kgudie 🙏🏽, around April and it was with the same brand.

So grateful because I managed to get a few more promos after that.

This year was a lot but promos helped a girl here and there 🙏🏽",Johannesburg,1,0
1338788251025412098,2020-12-15 10:09:27,"This year was a real eye opener on a lot of things. Me, friendships, hustle, mindsets, goals. Im super grateful for it",Bad Bitch Kingdom,0,1
1338776111715639296,2020-12-15 09:21:12,I can’t believe that my best purchase this year was a skateboard.,,0,0
1338766856887406593,2020-12-15 08:44:26,"respectfully if you’re still alive you need to go to church on NYE and thank God, this year was a roller coaster and God kept me sane and focused anddddd healthy I owe it all to him!",rizzzytown ❄️️,0,5
1338759592218660864,2020-12-15 08:15:34,"If this year was a book, what would you title it as?","Johannesburg, South Africa",0,1
1338758636831641601,2020-12-15 08:11:46,This year was a blur,Treatin Men Like Pieces a Meat,4,8
1338757080929406976,2020-12-15 08:05:35,"Google’s yearly videos make me cry every time, but this year whew 😭 God this year was a lot",in a book,0,0
1338753345251512325,2020-12-15 07:50:44,This year was a year of self-reflection 🪞,"New York, NY",0,1
1338747297836924929,2020-12-15 07:26:43,What we needed this year was a new Rihanna album.,,2,4
1338742073726398464,2020-12-15 07:05:57,Why did I think taking ap stats this year was a good idea when I barely passed math last year *perpetually bangs head against wall*,read carrd byf↓♡ she/her ♡ 18 ,0,0
1338741621576306689,2020-12-15 07:04:09,The most 2020 thing to happen to me this year was a girl beating me in fantasy football playoffs😂😭,DFW TX,0,1
1338738955760541696,2020-12-15 06:53:34,Any other single mid twenties female feeling like this year was a red shirt right in your prime with no extra year of eligibility? 🤷🏻‍♀️,,1,8
1338729498628534273,2020-12-15 06:15:59,This year was a eye opener but also MADE EVERYONE STRONG 💯,Wonderland....,0,0
1338723688754130944,2020-12-15 05:52:54,only thing positive I manifested this year was a COVID test,Find My Friends,0,2
1338712916477014017,2020-12-15 05:10:06,This year was a major eye opener 🙏,"Miami, FL",1,3
1338711728033591296,2020-12-15 05:05:22,"anybody i have ever given the time of day before this year was a mistake, like im really sitting here thinking ab it",she/her/g,0,0
1338709639731564544,2020-12-15 04:57:04,me thinking i was going to see laura marling at green man this year was a funny moment,she/her,0,0
1338707965294022664,2020-12-15 04:50:25,"So our family holiday this year was a trip to CT via the Garden Route and to stop and stay along the way. 😔😔. So much for that plan. Ah well, safety first. Let’s adhere to regulations, protect yourselves and others so that we may have many more festive seasons together",,0,54
1338703414117638147,2020-12-15 04:32:20,Fun fact for those who didn't realize it. These last two seasons (2020 and 2019) Kadarius Toney tore two dudes' ACLs during the last home game by shaking them so badly. 2019 was some poor DB from FSU and this year was a DB from LSU. Don't believe me? Check the tape. #Gators,,0,0
1338703290947788807,2020-12-15 04:31:51,This year was a lot of firsts.,"Dallas, TX",0,0
1338701906470907904,2020-12-15 04:26:21,"say what you want, but this year was a blessing in disguise if you ask me",ga peach,0,0
1338700193773006850,2020-12-15 04:19:32,"Monique saying “I hope he’s sitting behind you this year” was a readdd

Even Karen said mmm",,0,2
1338698578089418755,2020-12-15 04:13:07,"everybody who I messed with this year was a test run, no one passed.",Under your skin 📍,0,0
1338697716101230592,2020-12-15 04:09:41,this year was a rollercoaster... my emotions were all over the place &amp; were starting to destroy me... i had lots of things from my past relationships that I still let bother me &amp; i was crashing out 🤷🏽‍♀️,off the market 😘,0,0
1338695257102282752,2020-12-15 03:59:55,christmas shopping this year was a success 🥳,in love,0,0
1338686091029704705,2020-12-15 03:23:30,"Can’t yu tell this year was a fluke,, we losing all the ppl we not suppose too","Arizona, USA",1,0
1338685256707149829,2020-12-15 03:20:11,This year was a really revealing year,,0,0
1338682033179123712,2020-12-15 03:07:22,this year was a whole movie and i rate it 2 stars,"Enid, OK",3,34
1338674812181508097,2020-12-15 02:38:41,I haven’t punched in a clock at a job in 10 months. I can really say this year was a great year for me. I didn’t lose nothing. I gained a lot #Blessed,"Dallas, TX ",0,0
1338669318859534337,2020-12-15 02:16:51,Crazy to think 2020 is almost over. Feels like it was going to last forever. This year was a dub wasn't it. We're goin to have to count the ways. #2020ADub #MutualRespect,,0,1
1338667390406635520,2020-12-15 02:09:11,This year was a rollercoaster but outta everything that has happened i managed to make some good of it all💙,,6,10
1338659970091544582,2020-12-15 01:39:42,"one of my Chanukah presents this year was a little handheld contraption with a handle and gears that helps you open jars, and Nik very triumphantly just used it to open the screw-top on their gelato","Bloomington, IN",0,10
1338656864565932034,2020-12-15 01:27:22,I’m taking my business more serious next year! This year was a gooood year. 🤩,"Miami, FL",0,0
1338656247805931523,2020-12-15 01:24:55,"If Sanders is signing in February, he's not a ""sure thing"" and while you can't move on from the talented back, they better have a back-up plan ready. Our RB depth this year was a big yikes.","Boise, ID",1,21
1338652722640244736,2020-12-15 01:10:54,Couldn’t think of my top 10 albums of the year since this year was a absolute shit show. So I’m just gonna say everything Griselda did this year was my favorite.,"Lancaster, CA",0,1
1338650243999657992,2020-12-15 01:01:03,this year was a zero year...that’s gone go over y’all head though,,0,0
1338650180007194624,2020-12-15 01:00:48,Haven’t discussed Mertz Szn in awhile. There was already an asterisk on this season so am I worried? No! Gotta get him more weapons and a consistent schedule. This year was a shit show scheduling. I’m not worried. #MertzForever,,0,0
1338646458334003200,2020-12-15 00:46:01,Fuck whoever thought that the YouTube rewind musical for this year was a good idea,,0,0
1338645056924741632,2020-12-15 00:40:27,This year was a mf joke 💀💀,,0,0
1338644000295759874,2020-12-15 00:36:15,Trying not to die this year was a little more hard than prior years.. Shit,North America ,0,1
1338639848597581827,2020-12-15 00:19:45,"I’m so mf proud of my siblings, this year was a fucking bitch and they still managed to pull through, I could cry 🥲💟","Houston, TX",0,4
1338637984384626693,2020-12-15 00:12:20,2020 wasn’t Terrible for me I think that this year was a year of reflection self awareness good bad and ugly it took me rocking by myself to realize where I stand in all platforms I thank God me and  my family stood strong 💪🏾 during this pandemic,United States,0,0
1338634674906615808,2020-12-14 23:59:11,To get through this year was a blessing.                                               🧜🏽‍♀️🙏🏾✨,"San Diego, CA",1,1
