tweet_id,created_at,text,location,retweet,favorite
1339167823269146624,2020-12-16 11:17:44,tbh 2020 was a good year to be a AFOL. so many great sets came out @LEGO_Group thank you for surviving this year with us,"Heesch, Bernheze",0,3
1339167060455272448,2020-12-16 11:14:42,It’s like 2020 was a gift &amp; a curse 🎭,"Memphis , TN",0,0
1339166148986867713,2020-12-16 11:11:05,"2020 was a shitty year, but the music bro, the music &gt;&gt;&gt;&gt;",Mamelodi W📍,1,9
1339164736848584711,2020-12-16 11:05:28,"Twitter team!! I am going to be posting much less as I go in to a much needed rest and recovery mode, I hope you have found what we post to be timely and useful. 2020 was a crazy year with lots of ups and downs for risk assets! 

Happy holidays to everyone!","Stockholm, Sverige",0,409
1339163490917892098,2020-12-16 11:00:31,Hi everyone I’m here to way in  my views opinions and thoughts. I personally feel as though 2020 was a pretty bad year thanks to daddy Dan. I feel as though he listened to me and my options ABD weighed on his views via live stream,,0,1
1339158161513705477,2020-12-16 10:39:20,"Just learnt that I have a Hilton Gold card to gift away ... in the middle of a pandemic. 🤦‍♂️

That's in addition to BA Gold and Silver cards that I can also gift ... plus a stack of vouchers sitting in my BA account. 2019-2020 was a bad time to achieve top tier travel status.",Bailiwick of Jersey,0,9
1339155228994789377,2020-12-16 10:27:41,"Dunno why I thought applying for a hiphop theatre apprenticeship in 2020 was a good idea cause obv my luck this year of course I wouldn’t get it, regardless of my hard work 👌🏻",London,0,0
1339153650330050560,2020-12-16 10:21:25,did y’all know 2020 was a leap year?,Canada,0,0
1339148791878983682,2020-12-16 10:02:06,2020 was......A LOT,"London, England",0,1
1339146981109854214,2020-12-16 09:54:55,2020 was a bad year bc jk said his mixtape would drop before 2019 ended but it didnt :/,arwa,0,0
1339146422617141248,2020-12-16 09:52:41,"Hey remember the whole “2020 starts a new decade or not” debate. 

Turns out we were all wrong and 2020 was a whole ass decade on its own.",,1,19
1339144140249047040,2020-12-16 09:43:37,2020 was a tough year. But we kept moving forward! I completed 91 Bolt rides and was among the TOP 3% of Bolt users! #LifeKeepsMoving #Bolt2020,"Pretoria, South Africa",0,6
1339142822499377155,2020-12-16 09:38:23,"Aye October 4th, 2020 was a lit ass night. 😂","Portsmouth, VA",0,2
1339140055647064067,2020-12-16 09:27:23,I wanted to finish my bullet journal entirely before buying another one but 2020 was a rollercoaster and made me buy a new one,,0,1
1339139102722072582,2020-12-16 09:23:36,if 2020 was a person what would you tell them /gen,"minor, poc, nd — use tone tags pls! ❦ ",0,0
1339136540933464065,2020-12-16 09:13:25,I knew 2020 was a fucked up year but FUCK,,1,1
1339130672049373185,2020-12-16 08:50:06,"2020 was a good year, there was nothing bad about the year 2020. 

There was, and there is no pandemic, but there is obesity, asthma, bronchitis, vit. D deficiencies, eye-issues, etc. on the rise. 

2020 was a good year.
People die even without a pandemic. 
Every. Fucking. Year.",north korea,0,1
1339129533790744576,2020-12-16 08:45:35,I don’t know if I want to aim big for 2021 since 2020 was a big let down.,,0,0
1339128088857358337,2020-12-16 08:39:50,Pass or Fail 2020 Was a difficult year. You did your best❤,"Lagos, Nigeria",4,5
1339124802762760192,2020-12-16 08:26:47,2020 was a blessing in disguise,"Atlanta, GA",0,0
1339122492758237184,2020-12-16 08:17:36,"Feeling supes ambivalent about turning 30 next week. I haven't been able to achieve much of what I wanted to by this age, but I'm trying to remember that it's about the journey, not the destination. Also, 2020 was a write-off; be kind and patient to yourself.",JHB 🇿🇦,0,1
1339117030922878976,2020-12-16 07:55:54,2020 was a mess I need a 2020 vette,LA ,0,0
1339116512288722946,2020-12-16 07:53:50,"If 2020 was a college circular, what would it be?","Jaipur, Manipal",0,3
1339114731030761472,2020-12-16 07:46:46,"I dont think I'll make a Made my 2020 list 
A. 2020 was a shit year
B. There are just too many people that I like",Oɴᴇᴇ Tʜɪɢʜs,0,0
1339112973239873536,2020-12-16 07:39:46,"“wingers ain’t gonna win you comps” - fans of a team who’s best player in 2020 was a winger, therefore cementing he doesn’t even give them any hope","Sydney, New South Wales",1,28
1339110397132091398,2020-12-16 07:29:32,"If 2020 was a subject, which one would it be?

#2020 #StudentLife #Learning #Subject",Bangalore,0,22
1339109785887760387,2020-12-16 07:27:07,"I need to get overlays and shit for my streams, I need like a proper intro and outro for my youtube videos, I need to work on potential sponsors, I need to work on growth, 2020 was a start, 2021 I'm gonna do something",,0,23
1339108749517189121,2020-12-16 07:22:59,"By  2021 I'm getting a girl friend
Eh 2020 was a hard year ...i couldn't able to sustain another human apart from me",,0,9
1339108606994681857,2020-12-16 07:22:25,2020 was a wake up call ian letting the shit i let happen this year go into next year and that goes for everybody idc who you are.,,0,1
1339108532457779207,2020-12-16 07:22:08,Ion know bout y’all but 2020 was a huge blessing in disguise for me,"Dallas, TX",1,2
1339108015341965312,2020-12-16 07:20:04,2020 was a complete journey to self-love 🖤,"Durban, South Africa",0,5
1339107437245165569,2020-12-16 07:17:47,"If 2020 was a nineties toy, it would be a neglected tamagotchi",,0,2
1339106723156520966,2020-12-16 07:14:56,at least 2020 was a MEMEorable year,who cares,0,3
1339104979362197505,2020-12-16 07:08:01,"I see tweets of people saying people shouldnt say 2021 is their year just cos 2020 was a black swan event for most.

Look, If you feel 2021 is your year and you believe it; say it with your chest and achieve it. Dont let them tell you to shut it.",South Africa,1,4
1339104033441787906,2020-12-16 07:04:15,"If 2020 was a drug, it would be a bag of mid",NC ,0,0
1339100621056577536,2020-12-16 06:50:42,"2020 was hard for Everyone... But, sometimes, focusing on the #Positives can be a good thing right?

Here are a few reasons why 2020 was a sweet year-
(A Thread)

(1/7)

#PositiveVibes #MotivationalQuotes #MotivationalMorning #wednesdaythought",India,0,11
1339099671252221952,2020-12-16 06:46:55,2020 was a horrible year for me mentally and emotionally.,Michigan ✈️ Phoenix,2,0
1339094907307245570,2020-12-16 06:27:59,What if 2020 was a scheme to make us just be home bodies and get into air fryers,"Clinton, UT",0,3
1339094902483857408,2020-12-16 06:27:58,"If I gave you x amount would you allow me to vent? 
Shit after all the money I spent? 
Fuck it here go your duckets.
This pandemic just been having me bent.
2020 was a helluva year.",Indiana + The Himalyas ,0,2
1339092732510396417,2020-12-16 06:19:21,the only good thing to come out of 2020 was a single father @callherdaddy  🤷🏽‍♀️🙂,,30,453
1339092300866195456,2020-12-16 06:17:38,If 2020 was a song would you #repeatit,,0,1
1339091383949414400,2020-12-16 06:13:59,If 2020 was a bath bomb it would be a toaster 😒,United States,0,1
1339089654725943296,2020-12-16 06:07:07,"2020 was a tough year for most of us. However, nothing is entirely good or bad - there are always bright moments even during the worst periods of life.

Let's share some awesome things that happened to us in 2020! I'll start in the first comment

👇","Amsterdam, Netherlands",3,75
1339088685409583106,2020-12-16 06:03:16,2020 was a looong year🗿🗿,14 ,0,3
1339088477598715905,2020-12-16 06:02:26,2020 was a good year to me idk about everyone else. I bought a house  went everywhere I wanted to 🤷‍♂️ tell me who fuckin with me 😂🤷‍♂️,"HIGHLANDPARK,MICHGAN",0,0
1339087808250712065,2020-12-16 05:59:47,"If 2020 was a person it would be Chris de burgh cheating on his wife, singing about it and that song being a no1 hit played over and over for years to come. Seedy.",...,0,2
1339086252759416834,2020-12-16 05:53:36,just read something that said “2020 was a horrible year for us but the best year for our animals”😭💓,,0,4
1339086239589339136,2020-12-16 05:53:33,"You think that was the Democrats plan?  Summer 2020, give America PTSD, then try to bait them with legal weed and say ""SEE WE HELP""    Summer 2020 was a NIGHTMARE.  Remember that officer chick who got shot in the jaw, who was tornequeing her partner, shot in the face?  NIGHTMARE",,1,0
1339085367216132096,2020-12-16 05:50:05,My 2020 was a series of fuck ups and stupid decision making,"Santa Barbara, CA",0,1
1339084504351137794,2020-12-16 05:46:39,"if 2020 was a single quote, it would be:
do you think if big bird had a Ps2, he'd be a big gaming bird? 
- @OutrageousJosh","British Columbia, Canada",3,13
1339083218625159169,2020-12-16 05:41:32,"2020 Was A Year For Self Preservation. Eating Habits,Hygiene ,Self Love ❤️","Washington, DC",0,0
1339083216783872000,2020-12-16 05:41:32,"Damn wtf... I really released zero songs in 2019 and only 5 verses. 2020 was a nice ice breaker, so let's keep it rollin! 🔥💯",United States,0,3
1339081923214368769,2020-12-16 05:36:24,"Yeah 2020 was a shitty year. But let’s not forget that Bad Bunny released 3 albums, so was it really such a terrible year? 👀",,0,0
1339079624492343296,2020-12-16 05:27:16,2020 was a big as show forsure,,0,0
1339079447690039297,2020-12-16 05:26:33,2020 was a lesson learned completely.,"Baltimore, MD",2,6
1339078705910599680,2020-12-16 05:23:37,If only 11/22/2020 was a dream.😭😭,,0,0
1339077743703633920,2020-12-16 05:19:47,"#UnpopularOpinion:
2020 was a good year. The powers that be seemed to have done an extravagant job of convincing the world otherwise. Reflect on your life. Were there highs &amp; lows? Ups &amp; downs? Happy &amp; sad times? Redirect your focus. Count your many blessings. Give thanks. 💗","Texas, USA",0,1
1339077527105630209,2020-12-16 05:18:55,"2020 was a bad year fr dawg I really got caught in that jam, lost everything literally but I swear I won’t be down that’s on my name gang 💯",,0,0
1339076772235603968,2020-12-16 05:15:56,"2020 was a very rough year, but I learned a lot. I learned a lot about myself. I learned to know my worth, what I want in life, how to love myself fully, and I found a true happiness. Please don't let this feeling ever fade again.💕🥰",,0,0
1339076522133639168,2020-12-16 05:14:56,2020 was a tough year.. I’m God I’m up all next year.. and the years to come 💯,North Side | OKC,1,1
1339075673319591939,2020-12-16 05:11:33,"All though 2020 was a bad year to the world. I’m happy to say that it was a good year to me. I grew so much as a person, got a brand new 2020 Toyota, did 3 full semesters of online school plus passed all my classes, and now I’m officially half way done with my psychology degree.","Bakersfield, CA",0,4
1339074591600291840,2020-12-16 05:07:16,"2020 was a rough year, but the way I grew wouldn’t have happened if it was never as hard or as uncomfortable as it turned out to be.","Fort Collins, CO",0,1
1339074450059309056,2020-12-16 05:06:42,"I like to think 2020 was a year of huge personal growth for me. It hasn’t been perfect, but I’m still learning more about myself and how to properly handle certain situations.

As long as I take what I’ve learned into 2021 and beyond then it won’t be for nothing.","Chicago, IL",0,3
1339074065894678528,2020-12-16 05:05:10,"These Schitt's Creek Candles Seem All Too Appropriate Since 2020 Was a ""Schitt Show"" - 
Oh my god, David! There are new Schitt's Creek candles to add to our collection. The minds at My Weekend Is Booked brainstormed scents inspired by the hit PopTV show, and they feel pretty s...",United,0,0
1339073025807937538,2020-12-16 05:01:02,2020 was a mess but I’m pretty sure @danjlevy and @MariahCarey are best friends now so it wasn’t all bad,Torchwood,0,13
1339072631971057670,2020-12-16 04:59:28,More scammers have hit my dms then real dudes this year smh 2020 was a rough year,,0,4
1339072121243398144,2020-12-16 04:57:27,2020 was a blur,#H4S//MellyMel'sWorld,1,0
1339071783589306370,2020-12-16 04:56:06,"Me and mericus where on the phone.2020 was a leap year and 2016 was too so 2016 was a year for the books,2020 was a bad year so does that mean 2024 gonna be for the books to’",Space ,0,0
1339070601856765953,2020-12-16 04:51:24,"Somebody said:
If 2020 was a girl, it would be a Ashley.","Dallas, TX",0,1
1339069752044621824,2020-12-16 04:48:02,If 2020 was a person I would not step in the ring wit em 😂🖕🏾,,0,1
1339068642433097733,2020-12-16 04:43:37,2020 was a curse n a blessing ...,Dadecounty,5,15
1339068365260746760,2020-12-16 04:42:31,2020 was a good year for my personal growth.,"Beaverton, OR",0,1
1339067038233407494,2020-12-16 04:37:15,"Can we just say 2020 was a hard year for everyone and move on into 2021 with good intentions, please ... for the love of everyone","Weirton, WV",0,5
1339065869255643136,2020-12-16 04:32:36,2020 was a really good year for music,wayv|exo|nct,0,1
1339065769255186433,2020-12-16 04:32:12,2020 was a bad year for so many people. I’ve been chilling though,"Azogues, Ecuador",0,0
1339065368418033667,2020-12-16 04:30:37,"I'm so ready for 2021. I've got a lot of goals for next year that I'm ready to make happen. 

2020 was a hell of a year for sure, but its taught me a lot, and given me the confidence I desperately needed, to be myself and continue doing it, into 2021 and beyond.❤️","Sydney, Australia",0,7
1339064547437580289,2020-12-16 04:27:21,A part of me died this year. 2020 was a rough one.,,0,1
1339064399567327234,2020-12-16 04:26:46,"expect music all 2021
2020 was a blip in the matrix 
and right now i feel like 
Neo AND Neyo 

nobody touchin me 
💅🏻",yay area/LA,0,0
1339064397076045825,2020-12-16 04:26:45,2020 was a rough year on me mentally.,"Baltimore, MD",0,0
1339057811569852419,2020-12-16 04:00:35,I think it just hit me that 2020 will be over in just over 15 days! Holy crap 2020 was a year that we would all like to be over. Bye B!,,0,0
1339056741162610688,2020-12-16 03:56:20,"fall 2020 was a mess, but i had a GREAT summer 🤩🤣","Tallahassee, FL",0,3
1339055874887872512,2020-12-16 03:52:53,2020 was a crazy ass year😩,,0,0
1339054753649729537,2020-12-16 03:48:26,2020 was a challenging year but I achieved alot #givethanks🙏,Alaska; FarAwayLand - R.G.S. !,0,0
1339054576402649090,2020-12-16 03:47:44,"Even though 2020 was a messed up year, I was still lowkey living my best life all year 😂","Birmingham, AL",2,10
1339052502776418304,2020-12-16 03:39:29,2020 was a bad year,Kenya,0,1
1339052409788698624,2020-12-16 03:39:07,"Anyway, I know 2020 was a mess but low key it’s been a pretty good year for me in many ways, and I’m proud.","New York, NY",0,2
1339051820614885377,2020-12-16 03:36:47,I cannot believe the new year is 17 days away. I really pray 2021 is good to us ALL. 2020 was a rough one.,NY 🗽,0,0
1339051813627162627,2020-12-16 03:36:45,2020 was a lot of losses 2021 gotta be full of victories,I’ll die soon,1,1
1339049962156396544,2020-12-16 03:29:23,2020 was a scam but we con artist 🙃,Los Angeles,1,5
1339049365348999169,2020-12-16 03:27:01,"I saw ppl mocking teachers after the first wave of covid19 saying teachers are lazy, no one is thanking them now for risking their lives.Thank you teachers may God bless you 2020 was a challenging year.","Johannesburg, South Africa",0,1
1339048351040335873,2020-12-16 03:22:59,im sorry but the recent cover of miss A's bad girl good girl during MAMA 2020 was a lil' disappointing :/,,0,2
1339047930481668099,2020-12-16 03:21:19,"besides having restrictions and not being able to do a lot outside of my house, 2020 was a good year for me.",she/her||boulder city ,0,3
1339045452638003211,2020-12-16 03:11:28,2020 was a bad movie with a good soundtrack,Lebanon,1,4
1339045291245203456,2020-12-16 03:10:50,"If 2020 was a dumpster fire, the 2021 metaphor could be a bed bug infested mattress",Somewhere in Colorado,0,0
1339044109990780930,2020-12-16 03:06:08,2020 was a year of learning hopefully 21 is better.,,1,17
1339042148994473984,2020-12-16 02:58:21,"""If 2020 was a cake. If 2020 was a bridge. If 2020 was a song. Just leave me alone. Just stop."" - my mom",the mud,1,7
1339041539138473984,2020-12-16 02:55:55,2020 was a real year lmaooo bruh,,0,0
1339041097411141635,2020-12-16 02:54:10,"If 2020 was a bath bomb, it would be a toaster.","Denton, TX",0,0
1339040169622704128,2020-12-16 02:50:29,2020 was a blessing and a curse 😭,Phx 🛫 Atl 📍,0,0
1339038748353368070,2020-12-16 02:44:50,"If 2020 was a band, I'm gonna go with either Hootie and the Blowfish or Creed. It's a tough toss up.",,0,0
1339037492788518912,2020-12-16 02:39:51,August of 2019 sucked. But august of 2020 was a high of the year. I just want to go back,The Sanctuary ,0,0
1339036105384062976,2020-12-16 02:34:20,2020 was a real crazy year! 🥴,"Tampa, FL",0,0
1339035919136026630,2020-12-16 02:33:35,i honestly feel like 2020 was a weird &amp; an uncomfortable year for everyone but that was the universes was of making you so uncomfortable that you changed. . . change is uncomfortable but staying in your comfort zone is worse‼️🗣,miami ,0,2
1339034542301048834,2020-12-16 02:28:07,"2020 was a heck of a ride.

- Left ULVL
- Got a full-time job
- Joined Valorant PH as one of the creatives
- Produced tournaments
- Able to branch out my graphics to other industries
- VPH is now a partner for Riot Sea Communities

Thankful to the people who believe in me!",Philippines,0,16
1339034310901444608,2020-12-16 02:27:12,"Watching my niece grow makes me so emotional. She arrived 11 weeks early at 2lb 4 oz. Spent 2 months in the NICU. 

I prayed so hard every day until she came home 😭 

2020 was A LOT 😭","Atlanta, GA",0,3
1339033882264420352,2020-12-16 02:25:30,i've decided my new year gonna start on 2021 because 2020 was a free trial year.,deep blue sky,0,2
1339031173784367105,2020-12-16 02:14:44,2020 was a big year of change,,0,3
1339030397116702721,2020-12-16 02:11:39,2020 was a great year for me,"(Not) Yorba Linda, California.",0,2
1339030037341802502,2020-12-16 02:10:13,"2020 was a hell of a year, but I met some bomb ass ppl in the process. Great vibes and all🥰",,0,1
1339028765213601792,2020-12-16 02:05:10,I’m not gonna lie. 2021 better be careful wayyyyy better than 2020. 2020 was a whole waste of life lol,jersey,0,0
1339027781057974277,2020-12-16 02:01:15,"2020 was a year to remember with it’s own unique global hardships, but as we end the year, part of moving forward is processing where hardships have both hurt and grown us. How have you grown this year? #2020advent #movingforward #healthymindsets",,0,1
1339027353029185537,2020-12-16 01:59:33,"I know 2020 was a tough year for everyone, but you think @BacheloretteABC would still be able to scrounge up enough money to get the AC turned on in these places... #bachelorette #BacheloretteABC #BachelorNation","Syracuse, NY",0,4
1339027227674075138,2020-12-16 01:59:03,i remember you hoes was walkin around suckin on cucumbers 2020 was a terrible year,"Nashville, TN",1,2
1339025522056192000,2020-12-16 01:52:17,"I’ve decided since 2020 was a bust I’m not going to count my 40th bday this past year. So I’m still a 39 yr old kitten, and come October 2021 it is fucking on. 🤘🏽","Asheville, NC",6,158
1339025225393041408,2020-12-16 01:51:06,"To paraphrase one of my favorite comedians Adam Hills - 2020 was a real dick, and 2021 owes us flowers.",Chicagoland/and Wisconsin,0,1
1339025201355497474,2020-12-16 01:51:00,last thing i needed in 2020 was a fucking heartbreak 😐,,0,0
1339025138050723844,2020-12-16 01:50:45,2020 was a year for learning. 2021 you gotta apply everything you learned to real life✅👍🏾,East Cleveland✈️ LAS VEGAS🌴,0,1
1339024930437029888,2020-12-16 01:49:55,2020 was a terrible year for me. Absolutely terrible. 2021 me please 🙌🏽,"Georgia, USA",0,3
1339020451771801603,2020-12-16 01:32:08,2020 was a blessing and a curse ran up more than 50 lost two cousins in the spand of months 2021 sum different,Pakfashionaddictts@gmail.com,0,0
1339019477976031233,2020-12-16 01:28:15,Boy 2020 was a life changer,Da Cut,0,2
1339018494336266242,2020-12-16 01:24:21,"2020 was a shitty ass year for me, but one thing I’m so proud of is that I’ve found my voice. 

I’ve learned so much about my interpersonal relationships and how to navigate them.",Georgia,0,10
1339018152773115905,2020-12-16 01:23:00,"I ended up with a stalker 
&amp; A Nigga got me tatted 
2020 was a mf","Tennessee, USA",0,0
1339017089596715011,2020-12-16 01:18:46,"2020 was a hard, but at least I made the year without a nasty slit on my eyebrow 😂",tejas,0,7
1339014928036999168,2020-12-16 01:10:11,"2020 was a shitty year for just about everyone but it forced me to make changes I wouldn't have made otherwise.

☑ Broke my happy hour habits
☑ Became a better cook
☑ Moved into a new apartment
☑ Forced me out if my shell
☑ Changing up my wardrobe
☑ Got a pro camera","Harrisburg, PA",0,12
1339013638271750144,2020-12-16 01:05:03,"water 💧 Cancer, Scorpio, Pisces

🌬 end of the year message

There’s something you wished to come full circle this year but it looks like things got put on hold for you. I feel like 2020 was a big transition year for the water signs filled with lessons and personal growth.",,323,3263
1339013610593521664,2020-12-16 01:04:57,We can acknowledge that 2020 was a shitstorm while also celebrating the good things that happened for people this year. Good stuff happened too.,,0,4
1339011707910418433,2020-12-16 00:57:23,If 2020 was a poison it’d be the Covid-19 vaccine,Wherever taehyung is,0,0
1339011671201882112,2020-12-16 00:57:14,"If I would’ve known 2020 was a dub, I wouldve pased in 2019 and time traveled to 2021","Long Island, NY",0,0
1339008425875877889,2020-12-16 00:44:20,"2020 was a very rough year, but I learned a lot. I learned when it’s time to let go, how to let people’s lies not affect me, how to love myself, and to always know my worth. Cannot wait to end this year and see what the future holds. ❤️","Omaha , Ne",0,3
1339007972073213953,2020-12-16 00:42:32,If 2020 was a bath bomb it would be a toaster.,30-50ping/60fps,0,7
1339007696285048833,2020-12-16 00:41:27,"to all those people saying ""2020 wAS A yEAR oF gRoWtH"" stfu. Not everything needs to be taken positively. Some things are shit and they should be criticised and 2020 is one of them",,1,5
1339006950504353792,2020-12-16 00:38:29,2020 was a blessing wrapped in an awful looking gift box. I give thanks in all things #CountYourBlessings,Jamaica,0,9
1339006575986548737,2020-12-16 00:36:59,"In the lead up to the new year, I was thinking of starting a thread. 

""If 2020 was a person, in front of you right now, what would you say to them?""

 This is meant to be semi-therapeutic. If you are interested comment below what you'd say, or if you'd prefer to be anonymous DM","Cork, Ireland",2,3
1339003648412672011,2020-12-16 00:25:21,MadDog 2020 was a warning.,"Aurora, IL",0,0
1339003042910400512,2020-12-16 00:22:57,I can’t wait to go to school. I’m so excited about this. 2020 was a great year for me because I found something that I love. I gained way more than I lost this year!,progressing,0,0
1339002120415088640,2020-12-16 00:19:17,Damn 2020 was a jokeeee. 2021 it’s me and my mini me against the world doe🥺,,0,0
1339000427417907205,2020-12-16 00:12:33,Let’s try that again.... best purchase of 2020 was a roomba I’m tellin y’all it has changed my life,United States,0,0
1338999541383782400,2020-12-16 00:09:02,2020 was a very disheartening year fr.,,0,0
1338998354160754692,2020-12-16 00:04:19,normally i’d have a list of albums of the year but everything i’ve listened to that released this year has been so good it doesn’t make sense to even try. 2020 was a good year for tunes despite the circumstances :),they/them,0,0
1338998339774210049,2020-12-16 00:04:16,"hey y'all, 2020 was a dope ass year for me, if only poetically. published in 15+ journals, was a finalist in a few manuscript prizes, &amp; got acceptances from a few dream journals (forthcoming 2021)! here's a thread of some favorite online publications...","Oakland, CA",8,85
1338998079601696770,2020-12-16 00:03:14,I woke up to my floors a little sticky &amp; my heart a little more full so I’d say Christmas 2020 was a success.,somewhere down in Texas,0,3
1338997555619835904,2020-12-16 00:01:09,Will I ever not be tired?? 2020 was a lot but 2019 won't no hoe either...,NYC ,1,1
1338996625537191943,2020-12-15 23:57:27,"2020 was a great year for me personally, but 2021 is about to be 🔥🔥🔥 big plans being put into effect","Richmond, KY",0,2
1338996033276219394,2020-12-15 23:55:06,2020 was a bad yr but it was good to me no cap #StayBlessed,,0,0
1338995877474672642,2020-12-15 23:54:29,I really feel like 2020 was a year of cleansing my life. It’s shown me so many changes I will be making for 2021.... #StayTuned,"Indiana, USA",0,1
1338994104571752448,2020-12-15 23:47:26,If 2020 was a bath bomb it would be a toaster,you saw this now follow,0,3
1338991770399600640,2020-12-15 23:38:09,"So 2020 was a big let down. It was suppose to be the year of Jessy, but 2021 I really want to achieve my 2020 goals, but I’m curious what are your goals for 2021?","Orlando, Fl",0,0
1338991731606507521,2020-12-15 23:38:00,"2020 was a helll of a year ! Ive cried , ive grieved , ive been broken completely down","Florida, USA",1,1
1338991598437273604,2020-12-15 23:37:28,"I swear I hate thinking about my past, it’s like when u can feel u not over shit, u just moving past it. 2020 was a whole lot of putting situations in the DIRT, w/o having to get my point across.",coast.,0,0
1338991392564121601,2020-12-15 23:36:39,"ik a lot of ppl can’t relate, but 2020 was a good year for me. 🙂",,0,1
1338989677290926087,2020-12-15 23:29:50,"2020 was a weird year, but tbh a lot to be grateful for this year. I got spend a full year with my dad which hasn’t happened in over 16 years. Don’t take these moments for granted.","Toronto, Ontario",0,2
1338988348199694337,2020-12-15 23:24:34,Despite all the releases this year. 2020 was a down year in music collectively. Still some huge wins but overall pretty sad.,"Los Angeles, CA",0,0
1338987645632995332,2020-12-15 23:21:46,"Baby 2020 Was A Hell Of A Year , It Did its Thang Tho .. HIGHLY Appreciated 💯",,0,0
1338986453364318208,2020-12-15 23:17:02,2020 was a HORRIBLE year,"Parkville, MD",0,0
1338985011836497926,2020-12-15 23:11:18,"Thanks to rescheduled races at @NHMS, @DAYTONA &amp; @WWTRaceway, August 2020 was a historic month for our trophies.  In total, we supplied trophies for (4) @NASCAR Cup Series races, (2) @NASCAR_Xfinity, (3) @NASCAR_Trucks, (2) @IndyCar &amp; (2) @ARCA_Racing.  #RaceTrophy","Houston, Texas",0,0
1338984625889226752,2020-12-15 23:09:46,2019-2020 was a whole shift for me internally. I learned and experienced so much within these past two years that has made an impactful difference on my growth.,,0,1
1338983846759583745,2020-12-15 23:06:40,2020 was a horrible year honestly. I’m bringing in 2021 in New York or California,,0,0
1338982137899454471,2020-12-15 22:59:53,2020 was a set up 😩,"Soweto, South Africa",0,0
1338982053409415173,2020-12-15 22:59:33,2020 WAS A SHIT YEAR. PANDEMIC. SHIT COD. LETS MOVE ON ALREADY.,,0,0
1338981842297516032,2020-12-15 22:58:42,"If 2020 was a drink, it would be fizzy water",Curraheen,2,156
1338981658649899008,2020-12-15 22:57:59,"If 2020 was a football Club it would be my team Gillingham, as soon as there’s a sign of improvement it’s quickly back to despair and disappointment ⚽️💙","Margate, Kent.",0,7
1338981592744783873,2020-12-15 22:57:43,2020 was a unbalance of good and bad I  lost over alot of weight I thought I found love then I ended up getting my heart broken going broke to running it back up to get robbed and leaving somewhere I thought I had peace but honestly today is the first day I actually feel better,"Houston, TX",0,0
1338980753355452425,2020-12-15 22:54:23,2020 was a real eye opener for me . Forever grateful,On your necks,0,0
1338978673777664002,2020-12-15 22:46:07,"Yes 2020 was a rough year, but honestly one of my most productive years

- Didn't get any C's in both semesters
- Got my 2nd internship
- Received 2 competing full time job offers for when I graduate
- Started investing successfully
- Began building a savings","Joshua, TX & Tyler, TX",0,9
1338978635395510272,2020-12-15 22:45:58,"Had a talk w my 9yo how 2020 was a setback and a setup for a comeback, and how it took 9months to get to the vaccine, and how science is back, and a private co sending astronauts to iss

The best part is that he took it all in w eyes full of hope. A lil proud dad moment y’all 🥳",Milky way,0,11
1338975251540176899,2020-12-15 22:32:31,"If 2020 was a kiss, I would cut my lips :¢",Soon In Jannah,0,1
1338975186360610817,2020-12-15 22:32:16,"tbfh, 2020 was a year full of experiences and maturity. im glad. sana t2eela but one of my faves.","Alexandria, Egypt",1,3
1338974616925032449,2020-12-15 22:30:00,2020 was a year of diving head-first into #ecommerce. 2021 must be the year #CPG marketers refine their #DTC approach with fresh consumer insights. Here’s how.,"Reston, VA",0,3
1338974456253968386,2020-12-15 22:29:21,2020 was a horrible year yet I'm still grateful that i don't have it as bad as a lot of other people in the world. look at what you do have and stop looking at things you don't have,somewhere in my mind,1,7
1338972316932435969,2020-12-15 22:20:51,2020 was a bad movie w a good soundtrack,,0,2
1338971508899766273,2020-12-15 22:17:39,If 2020 was a dish it would be Mayi Moulen with Chitlins 🤢🤢🤢🤢🤢🤢,NYC 🗽🗽🗽🗽🗽,0,2
1338971470576443392,2020-12-15 22:17:30,"No babies, new opportunities, life lessons. Shit i could say 2020 was a good year.","Texas, USA",0,0
1338969541754322945,2020-12-15 22:09:50,What if you wake up on 31st December and realize the whole year of 2020 was a wretched dream?😷,,0,0
1338969017613234177,2020-12-15 22:07:45,2020 was a set back. I hope everyone is locked in for 2021.,Philadelphia; PA. ,1,1
1338967419608555520,2020-12-15 22:01:24,"Club América's 2020 was a well-documented failure. The #SCCL is now a must-in tournament for the Mexican club. Sebastian Córdova on facing #ATLUTD: 

""We're going for the result and we'll try to win. We want to start strong...we left the tournament at the halfway point.""","Atlanta, GA",1,17
1338967152376881160,2020-12-15 22:00:20,2020 was a house party that sucked.,"Nicosia, Cyprus",1,6
1338966452863426562,2020-12-15 21:57:33,but on other things... 2020 was a preety fucked up year. hope 2021 will be better. i hope.,"Nairobi, Kenya",0,0
1338966197971378178,2020-12-15 21:56:33,Im actually excited for 2021 cuz 2020 was a ton of shit 🤦🏽‍♂️😂,Where the Wild Things Are,0,2
1338964395624370177,2020-12-15 21:49:23,Realized with @daniellegroen today that 2020 was a leap year—which of fucking *course* it was!!,Toronto,0,3
1338964113377136641,2020-12-15 21:48:16,2020 was a blessing,🤐🤐,0,0
1338963937044336642,2020-12-15 21:47:33,If 2020 was a football team it would be @swfc,,0,2
1338959361155211270,2020-12-15 21:29:23,"2020 was a year for cleansing and rebirth, politically, spiritually, physically, mentally","Florida, USA",2,3
